Site,Device,MAC,Type,Date,Start Time,Stop Time,Timestamp,Value
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/14/2025,10:52:30 AM,10:53:00 AM,1744645950,-63.43
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:02:07 AM,11:02:42 AM,1744646527,110.58
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:02:58 AM,11:03:28 AM,1744646578,223.57
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/14/2025,11:03:26 AM,11:03:56 AM,1744646606,-27.22
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:03:54 AM,11:04:44 AM,1744646634,483.73
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/14/2025,11:04:19 AM,11:05:53 AM,1744646659,38.86
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:04:51 AM,11:05:21 AM,1744646691,637.61
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:05:27 AM,11:05:57 AM,1744646727,776.6
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:06:07 AM,11:06:37 AM,1744646767,291.62
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/14/2025,11:06:32 AM,11:07:02 AM,1744646792,-160.96
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:08:44 AM,11:09:14 AM,1744646924,95.76
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:09:33 AM,11:10:03 AM,1744646973,214.84
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/14/2025,11:10:01 AM,11:10:31 AM,1744647001,20.08
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:10:06 AM,11:10:36 AM,1744647006,52
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,11:12:31 AM,11:13:01 AM,1744647151,190.72
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:26:42 PM,12:27:12 PM,1744651602,205.76
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/14/2025,12:27:10 PM,12:27:40 PM,1744651630,34.23
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:27:16 PM,12:27:46 PM,1744651636,41.36
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:28:12 PM,12:28:42 PM,1744651692,148.76
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:29:06 PM,12:29:36 PM,1744651746,211.54
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/14/2025,12:29:34 PM,12:30:04 PM,1744651774,-126.64
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:29:57 PM,12:30:27 PM,1744651797,45.56
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:33:24 PM,12:34:07 PM,1744652004,37.63
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:37:18 PM,12:37:49 PM,1744652238,163.54
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/14/2025,12:37:47 PM,12:38:17 PM,1744652267,70.31
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:38:10 PM,12:38:44 PM,1744652290,184.37
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,12:46:49 PM,12:47:19 PM,1744652809,330.94
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,1:40:41 PM,1:41:11 PM,1744656041,36.2
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,1:54:35 PM,1:55:23 PM,1744656875,105.05
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,1:56:21 PM,1:56:51 PM,1744656981,92.63
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/14/2025,1:59:50 PM,2:00:20 PM,1744657190,48.06
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,8:32:00 AM,8:32:30 AM,1744723920,40.56
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:02:19 AM,9:03:00 AM,1744725739,368.15
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,9:02:45 AM,9:03:15 AM,1744725765,330.83
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:03:09 AM,9:03:39 AM,1744725789,145.43
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:04:07 AM,9:04:37 AM,1744725847,113.85
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:15:41 AM,9:16:11 AM,1744726541,79.71
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:17:39 AM,9:18:27 AM,1744726659,166.05
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,9:18:24 AM,9:19:26 AM,1744726704,253.41
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:18:38 AM,9:19:37 AM,1744726718,127.25
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:20:11 AM,9:20:41 AM,1744726811,790.94
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,9:20:35 AM,9:21:05 AM,1744726835,-319.61
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:21:00 AM,9:21:30 AM,1744726860,225.32
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,9:21:26 AM,9:21:56 AM,1744726886,-583.04
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:22:29 AM,9:22:59 AM,1744726949,133
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:23:04 AM,9:23:34 AM,1744726984,164.68
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:23:36 AM,9:24:06 AM,1744727016,262
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,9:24:03 AM,9:24:33 AM,1744727043,-93.31
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:24:14 AM,9:24:44 AM,1744727054,230.09
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,9:24:40 AM,9:25:10 AM,1744727080,-171.97
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:25:00 AM,9:25:35 AM,1744727100,194.74
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,9:25:25 AM,9:25:55 AM,1744727125,132.26
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:27:12 AM,9:27:42 AM,1744727232,44.71
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:29:41 AM,9:30:11 AM,1744727381,70.03
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:56:55 AM,9:57:25 AM,1744729015,353.2
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:58:48 AM,9:59:32 AM,1744729128,128.58
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,9:59:34 AM,10:00:05 AM,1744729174,143.23
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,9:59:37 AM,10:00:07 AM,1744729177,238.45
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:00:47 AM,10:01:27 AM,1744729247,229.59
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,10:01:15 AM,10:01:50 AM,1744729275,199.97
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:01:35 AM,10:02:05 AM,1744729295,87.65
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:02:19 AM,10:02:49 AM,1744729339,135.21
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:03:03 AM,10:03:33 AM,1744729383,190.31
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,10:03:29 AM,10:03:59 AM,1744729409,-118.45
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:04:07 AM,10:04:37 AM,1744729447,101.32
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Masking,4/15/2025,10:08:22 AM,10:08:52 AM,1744729702,166.02
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:21:40 AM,10:22:10 AM,1744730500,78.11
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:22:38 AM,10:23:08 AM,1744730558,46.47
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:44:43 AM,10:45:14 AM,1744731883,61.39
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:56:03 AM,10:56:33 AM,1744732563,173.95
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:57:21 AM,10:57:51 AM,1744732641,332.77
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,10:57:48 AM,10:58:18 AM,1744732668,-168.06
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,10:59:04 AM,10:59:34 AM,1744732744,132.84
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,11:03:35 AM,11:04:05 AM,1744733015,48.31
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,11:50:00 AM,11:50:44 AM,1744735800,47.94
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,11:50:42 AM,11:51:12 AM,1744735842,73.47
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,11:52:34 AM,11:53:04 AM,1744735954,87.66
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,11:53:41 AM,11:54:11 AM,1744736021,43.32
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,12:13:15 PM,12:13:53 PM,1744737195,40.51
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,12:14:03 PM,12:14:33 PM,1744737243,49.85
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,12:30:09 PM,12:30:39 PM,1744738209,139.27
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Masking,4/15/2025,12:31:39 PM,12:32:09 PM,1744738299,67.7
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,12:43:38 PM,12:44:08 PM,1744739018,59.65
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,12:44:16 PM,12:44:46 PM,1744739056,112.46
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,12:44:55 PM,12:45:25 PM,1744739095,78.16
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,12:49:13 PM,12:49:56 PM,1744739353,89.24
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Smoking,4/15/2025,12:50:12 PM,12:50:42 PM,1744739412,-78.71
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,12:52:17 PM,12:52:47 PM,1744739537,166.05
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Masking,4/15/2025,1:41:12 PM,1:41:42 PM,1744742472,53.78
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,2:20:33 PM,2:21:04 PM,1744744833,145.49
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,2:21:14 PM,2:21:44 PM,1744744874,95.78
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,2:26:43 PM,2:27:13 PM,1744745203,46.05
Site 1,Roosevelt_3rd_Floor_Girls_342_North_Sensor,B0-B3-53-D1-76-CD,Vape,4/15/2025,3:08:35 PM,3:09:05 PM,1744747715,39.6
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/06/2025,9:26:56 AM,9:27:26 AM,1741274816,94.43
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/06/2025,10:41:58 AM,10:42:28 AM,1741279318,-18.03
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/06/2025,12:38:06 PM,12:38:36 PM,1741286286,102.95
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/06/2025,3:08:10 PM,3:08:40 PM,1741295290,15.44
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,8:39:46 AM,8:40:16 AM,1741358386,12.77
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,8:46:39 AM,8:47:09 AM,1741358799,47.41
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,8:54:24 AM,8:54:54 AM,1741359264,-62.16
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,9:41:46 AM,9:42:16 AM,1741362106,-2.02
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,9:42:35 AM,9:43:05 AM,1741362155,-180.09
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,10:39:28 AM,10:39:58 AM,1741365568,-12.19
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,11:18:52 AM,11:19:22 AM,1741367932,387.26
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,11:19:53 AM,11:20:23 AM,1741367993,-3.17
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,11:20:38 AM,11:21:08 AM,1741368038,-240.68
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/07/2025,12:14:43 PM,12:15:13 PM,1741371283,-202.64
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/10/2025,2:24:03 PM,2:24:33 PM,1741634643,305.32
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/10/2025,3:05:52 PM,3:06:22 PM,1741637152,-22.91
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/10/2025,3:13:49 PM,3:14:19 PM,1741637629,-437.74
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/10/2025,3:15:34 PM,3:16:06 PM,1741637734,155.13
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,10:52:20 AM,10:52:50 AM,1741708340,55.4
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,10:57:14 AM,10:57:44 AM,1741708634,-204.41
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Masking,3/11/2025,11:41:15 AM,11:41:45 AM,1741711275,39.53
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,11:58:54 AM,11:59:46 AM,1741712334,-4.71
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,1:07:50 PM,1:08:59 PM,1741716470,240.43
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,1:09:43 PM,1:10:13 PM,1741716583,414.09
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,1:10:46 PM,1:11:16 PM,1741716646,160.78
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,1:24:51 PM,1:25:21 PM,1741717491,-257.7
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,1:25:40 PM,1:26:11 PM,1741717540,163.9
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,3:10:53 PM,3:11:23 PM,1741723853,-2.79
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/11/2025,3:11:43 PM,3:12:13 PM,1741723903,362.58
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/12/2025,11:59:00 AM,11:59:30 AM,1741798740,103.18
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/12/2025,12:32:37 PM,12:33:07 PM,1741800757,94.5
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/12/2025,1:26:17 PM,1:26:47 PM,1741803977,-21.04
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/13/2025,9:05:49 AM,9:06:19 AM,1741874749,381.62
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/13/2025,9:12:54 AM,9:13:24 AM,1741875174,-54.28
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/13/2025,9:17:03 AM,9:17:33 AM,1741875423,-98.35
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/13/2025,10:40:07 AM,10:40:37 AM,1741880407,35.77
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/13/2025,12:25:20 PM,12:25:50 PM,1741886720,457.94
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/13/2025,12:28:13 PM,12:28:43 PM,1741886893,327.72
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Masking,3/13/2025,12:34:36 PM,12:35:06 PM,1741887276,73.45
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Masking,3/13/2025,12:36:10 PM,12:36:40 PM,1741887370,111.31
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Masking,3/14/2025,8:46:13 AM,8:46:43 AM,1741959973,64.35
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/14/2025,9:08:38 AM,9:09:08 AM,1741961318,-42.43
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/14/2025,2:18:35 PM,2:19:05 PM,1741979915,-29.51
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/14/2025,2:27:19 PM,2:27:49 PM,1741980439,79.4
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/17/2025,9:19:17 AM,9:19:47 AM,1742221157,79.83
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/17/2025,12:31:23 PM,12:31:53 PM,1742232683,111.32
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/17/2025,2:05:43 PM,2:06:13 PM,1742238343,413.32
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/17/2025,2:06:58 PM,2:07:28 PM,1742238418,-92.14
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/18/2025,8:43:57 AM,8:44:27 AM,1742305437,333.11
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/18/2025,8:51:40 AM,8:52:10 AM,1742305900,514.53
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/18/2025,9:46:46 AM,9:47:16 AM,1742309206,-64.29
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/18/2025,10:07:31 AM,10:08:01 AM,1742310451,49.54
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/18/2025,11:26:23 AM,11:26:53 AM,1742315183,-171.86
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/18/2025,11:49:16 AM,11:49:46 AM,1742316556,-47.12
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/18/2025,2:29:46 PM,2:30:16 PM,1742326186,267.9
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/19/2025,1:23:48 PM,1:24:18 PM,1742408628,-132.44
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/20/2025,8:57:06 AM,8:57:36 AM,1742479026,20.72
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/20/2025,8:58:31 AM,8:59:01 AM,1742479111,-98.95
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/20/2025,10:25:56 AM,10:26:26 AM,1742484356,-132.15
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/20/2025,1:14:42 PM,1:15:12 PM,1742494482,33.73
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/20/2025,1:17:24 PM,1:17:54 PM,1742494644,-296.36
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/21/2025,8:47:16 AM,8:47:46 AM,1742564836,248.83
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/21/2025,8:54:46 AM,8:55:16 AM,1742565286,-49.55
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/21/2025,8:58:38 AM,8:59:08 AM,1742565518,64.77
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/21/2025,9:15:47 AM,9:16:17 AM,1742566547,-26.82
Site 1,Roosevelt_3rd_Floor_Girls_342_South_Sensor,B0-B3-53-D1-29-5F,Smoking,3/21/2025,10:01:10 AM,10:01:40 AM,1742569270,-34.7
